id,name,birth_year,death_year,id,name,birth_year,death_year
fk__p_45570,"Harvey, Lilian",1906,1968,person__7717,"Harvey, Lilian",1906,1968
fk__p_55224,"Hasenclever, Walter",1890,1940,person__7722,"Hasenclever, Walter",1890,1940
fk__p_45585,"Hau, Carl",1881,1926,person__7730,"Hau, Carl",1881,1926
fk__p_45589,"Hauff, Wilhelm",1802,1827,person__7734,"Hauff, Wilhelm",1802,1827
fk__p_45602,"Hausegger, Siegmund von",1872,1948,person__7737,"Hausegger, Siegmund von",1872,1948
fk__p_46066,"Heijermans, Herman",1864,1924,person__7767,"Heijermans, Herman",1864,1924
fk__p_55702,"Heinz, Wolfgang",1900,1984,person__7771,"Heinz, Wolfgang",1900,1984
fk__p_47541,"Henckell, Karl Friedrich",1864,1929,person__7784,"Henckell, Karl Friedrich",1864,1929
fk__p_44410,"Herczeg, Géza",1888,1954,person__7795,"Herczeg, Géza",1888,1954
fk__p_45998,"Hertz, Friedrich Otto",1878,1964,person__7805,"Hertz, Friedrich Otto",1878,1964
fk__p_56295,"Herzmansky, Bernhard",1852,1921,person__7823,"Herzmansky, Bernhard",1852,1921
fk__p_52572,"Herzog, Rudolf",1869,1943,person__7827,"Herzog, Rudolf",1869,1943
fk__p_50952,"Hesse, Otto Ernst",1891,1946,person__7834,"Hesse, Otto Ernst",1891,1946
fk__p_55137,"Heymann, Werner Richard ",1896,1961,person__7852,"Heymann, Werner Richard",1896,1961
fk__p_46076,"Hierhammer, Heinrich",1857,1936,person__7858,"Hierhammer, Heinrich",1857,1936
fk__p_45770,"Hilpert, Heinz",1890,1967,person__7863,"Hilpert, Heinz",1890,1967
fk__p_49527,"Hirschfeld, Magnus",1868,1935,person__7875,"Hirschfeld, Magnus",1868,1935
fk__p_41936,"Hochenegg, Julius von",1859,1940,person__7882,"Hochenegg, Julius von",1859,1940
fk__p_46167,"Hodler, Ferdinand",1853,1918,person__7886,"Hodler, Ferdinand",1853,1918
fk__p_46197,"Hogarth, William",1697,1764,person__7894,"Hogarth, William",1697,1764
fk__p_46232,"Holtei, Karl von",1798,1880,person__7905,"Holtei, Karl von",1798,1880
fk__p_46363,"Huldschiner, Richard",1872,1931,person__7931,"Huldschiner, Richard",1872,1931
fk__p_47096,"Hyrtl, Joseph",1810,1894,person__7941,"Hyrtl, Joseph",1810,1894
fk__p_45493,"Händel, Georg Friedrich",1685,1759,person__7945,"Händel, Georg Friedrich",1685,1759
fk__p_43495,"Höbling, Franz",1886,1965,person__7954,"Höbling, Franz",1886,1965
fk__p_38572,"Iffland, August Wilhelm",1759,1814,person__7966,"Iffland, August Wilhelm",1759,1814
fk__p_45888,"Ihering, Herbert",1888,1977,person__7969,"Ihering, Herbert",1888,1977
fk__p_46457,"Immermann, Karl Leberecht",1796,1840,person__7973,"Immermann, Karl Leberecht",1796,1840
fk__p_45702,"Jacob, Heinrich Eduard",1889,1967,person__7984,"Jacob, Heinrich Eduard",1889,1967
fk__p_56339,"Jahn, Wilhelm",1835,1900,person__7998,"Jahn, Wilhelm",1835,1900
fk__p_41168,"Jalowetz, Heinrich",1882,1946,person__8005,"Jalowetz, Heinrich",1882,1946
fk__p_46751,"Jantsch, Heinrich",1845,1899,person__8013,"Jantsch, Heinrich",1845,1899
fk__p_49657,"Jeritza, Maria",1887,1982,person__8026,"Jeritza, Maria",1887,1982
fk__p_46867,"Jodl, Friedrich",1849,1914,person__8030,"Jodl, Friedrich",1849,1914
fk__p_53236,"Jones, Sidney",1861,1946,person__8041,"Jones, Sidney",1861,1946
fk__p_41394,"Konried, Julius",1853,1927,person__8057,"Konried, Julius",1853,1927
fk__p_50966,"Kahn, Otto Hermann",1867,1934,person__8068,"Kahn, Otto Hermann",1867,1934
fk__p_47369,"Kaiser, Friedrich",1814,1874,person__8081,"Kaiser, Friedrich",1814,1874
fk__p_44297,"Kaiser, Georg",1878,1945,person__8085,"Kaiser, Georg",1878,1945
fk__p_51218,"Kalbeck, Paul",1884,1949,person__8088,"Kalbeck, Paul",1884,1949
fk__p_47456,"Kapp, Wolfgang",1858,1922,person__8105,"Kapp, Wolfgang",1858,1922
fk__p_54033,"Kappstein, Theodor",1870,1960,person__8108,"Kappstein, Theodor",1870,1960
fk__p_50892,"Karlweis, Oskar",1894,1956,person__8112,"Karlweis, Oskar",1894,1956
fk__p_47693,"Karpeles, Gustav",1848,1909,person__8115,"Karpeles, Gustav",1848,1909
fk__p_47706,"Kassowitz, Max",1842,1913,person__8125,"Kassowitz, Max",1842,1913
fk__p_47742,"Kauders, Albert",1854,1912,person__8133,"Kauders, Albert",1854,1912
fk__p_44442,"Kaus, Gina",1893,1985,person__8146,"Kaus, Gina",1893,1985
fk__p_47559,"Kautsky, Karl",1854,1938,person__8152,"Kautsky, Karl",1854,1938
fk__p_44580,"Keller, Gottfried",1819,1890,person__8165,"Keller, Gottfried",1819,1890
fk__p_50975,"Keller, Otto",1861,1928,person__8168,"Keller, Otto",1861,1928
fk__p_51220,"Keller, Paul",1873,1932,person__8171,"Keller, Paul",1873,1932
fk__p_51017,"Kernstock, Ottokar",1848,1928,person__8183,"Kernstock, Ottokar",1848,1928
fk__p_55523,"Kienzl, Wilhelm",1857,1941,person__8194,"Kienzl, Wilhelm",1857,1941
fk__p_52631,"Kipling, Rudyard",1865,1936,person__8204,"Kipling, Rudyard",1865,1936
fk__p_41379,"Kisch, Egon Erwin",1885,1948,person__8211,"Kisch, Egon Erwin",1885,1948
fk__p_38076,"Klaar, Alfred",1848,1927,person__8214,"Klaar, Alfred",1848,1927
fk__p_43519,"Klein, Franz",1854,1926,person__8233,"Klein, Franz",1854,1926
fk__p_41221,"Klein, Hugo",1853,1915,person__8236,"Klein, Hugo",1853,1915
fk__p_55524,"Klitsch, Wilhelm",1882,1941,person__8246,"Klitsch, Wilhelm",1882,1941
fk__p_42627,"Kläger, Emil",1880,1936,person__8259,"Kläger, Emil",1880,1936
fk__p_52349,"Koch, Robert",1843,1910,person__8266,"Koch, Robert",1843,1910
fk__p_47960,"Kokrda, Quirin",1873,1937,person__8277,"Kokrda, Quirin",1873,1937
fk__p_52581,"Kolisch, Rudolf",1896,1978,person__8280,"Kolisch, Rudolf",1896,1978
fk__p_48866,"Konstantin, Leopoldine",1886,1965,person__8288,"Konstantin, Leopoldine",1886,1965
fk__p_48132,"Koppel-Ellfeld, Franz",1838,1920,person__8291,"Koppel-Ellfeld, Franz",1838,1920
fk__p_37984,"Korda, Alexander",1893,1956,person__8295,"Korda, Alexander",1893,1956
fk__p_40903,"Kornauth, Egon",1891,1959,person__8302,"Kornauth, Egon",1891,1959
fk__p_48155,"Korrodi, Eduard",1885,1955,person__8309,"Korrodi, Eduard",1885,1955
fk__p_54182,"Koschat, Thomas",1845,1914,person__8312,"Koschat, Thomas",1845,1914
fk__p_38573,"Kotzebue, August von",1761,1819,person__8316,"Kotzebue, August von",1761,1819
fk__p_43933,"Krastel, Fritz",1839,1908,person__8330,"Krastel, Fritz",1839,1908
fk__p_40018,"Krauss, Clemens",1893,1954,person__8333,"Krauss, Clemens",1893,1954
fk__p_48243,"Kremser, Eduard",1838,1914,person__8348,"Kremser, Eduard",1838,1914
fk__p_38353,"Kuh, Anton",1890,1941,person__8363,"Kuh, Anton",1890,1941
fk__p_42629,"Kuh, Emil",1828,1876,person__8366,"Kuh, Emil",1828,1876
fk__p_38077,"Kunz, Alfred",1894,1961,person__8369,"Kunz, Alfred",1894,1961
fk__p_47994,"König, Otto",1882,1932,person__8390,"König, Otto",1882,1932
fk__p_59268,"Königstein, Leopold",1850,1924,person__8393,"Königstein, Leopold",1850,1924
fk__p_53183,"Lagerlöf, Selma",1858,1940,person__8422,"Lagerlöf, Selma",1858,1940
fk__p_51465,"Lalo, Pierre",1866,1943,person__8429,"Lalo, Pierre",1866,1943
fk__p_48552,"Lamartine, Alphonse de",1790,1869,person__8436,"Lamartine, Alphonse de",1790,1869
fk__p_48562,"Lampel, Peter Martin",1894,1965,person__8448,"Lampel, Peter Martin",1894,1965
fk__p_56564,"Lang, Erwin",1886,1962,person__8463,"Lang, Erwin",1886,1962
fk__p_53835,"Lange, Sven",1868,1930,person__8469,"Lange, Sven",1868,1930
fk__p_38354,"Langer, Anton",1824,1879,person__8472,"Langer, Anton",1824,1879
fk__p_39018,"Laszky, Béla",1867,1935,person__8492,"Laszky, Béla",1867,1935
fk__p_41435,"Latzko, Wilhelm",1863,1945,person__8501,"Latzko, Wilhelm",1863,1945
fk__p_54624,"Lauff, Joseph von",1855,1933,person__8507,"Lauff, Joseph von",1855,1933
fk__p_55793,"Lecher, Zacharias Konrad",1829,1905,person__8514,"Lecher, Zacharias Konrad",1829,1905
fk__p_42828,"Legal, Ernst",1881,1955,person__8533,"Legal, Ernst",1881,1955
fk__p_43530,"Lehár, Franz",1870,1948,person__8552,"Lehár, Franz",1870,1948
fk__p_48703,"Leisching, Eduard",1858,1938,person__8556,"Leisching, Eduard",1858,1938
fk__p_48726,"Lenz, Leo",1878,1962,person__8579,"Lenz, Leo",1878,1962
fk__p_54384,"Levetzow, Ulrike von",1804,1899,person__8604,"Levetzow, Ulrike von",1804,1899
fk__p_48913,"Levin, Julius",1862,1935,person__8608,"Levin, Julius",1862,1935
fk__p_47579,"Liebknecht, Karl",1871,1919,person__8625,"Liebknecht, Karl",1871,1919
fk__p_37928,"Lindner, Albert",1831,1888,person__8666,"Lindner, Albert",1831,1888
fk__p_42830,"Lissauer, Ernst",1882,1937,person__8673,"Lissauer, Ernst",1882,1937
fk__p_45150,"List, Guido von",1848,1919,person__8676,"List, Guido von",1848,1919
fk__p_54038,"Loos, Theodor",1883,1954,person__8707,"Loos, Theodor",1883,1954
fk__p_49141,"Lorenz, Adolf",1854,1946,person__8711,"Lorenz, Adolf",1854,1946
fk__p_49233,"Lubliner, Hugo",1846,1911,person__8722,"Lubliner, Hugo",1846,1911
fk__p_52744,"Lublinski, Samuel",1868,1910,person__8725,"Lublinski, Samuel",1868,1910
fk__p_49382,"Lucka, Emil",1877,1941,person__8729,"Lucka, Emil",1877,1941
fk__p_40945,"Ludwig, Ernst",1842,1915,person__8732,"Ludwig, Ernst",1842,1915
fk__p_52456,"Luxemburg, Rosa",1871,1919,person__8736,"Luxemburg, Rosa",1871,1919
fk__p_59328,"Löffler, Bertold",1874,1960,person__8744,"Löffler, Bertold",1874,1960
fk__p_41054,"Löhner, Fritz",1883,1942,person__8748,"Löhner, Fritz",1883,1942
fk__p_49540,"Maierhofer, Ferdinand",1881,1960,person__8781,"Maierhofer, Ferdinand",1881,1960
fk__p_44303,"Maikl, Georg",1872,1951,person__8784,"Maikl, Georg",1872,1951
fk__p_59868,"Mann, Erika",1905,1969,person__8794,"Mann, Erika",1905,1969
fk__p_59977,"Mann, Klaus",1906,1949,person__8798,"Mann, Klaus",1906,1949
fk__p_49250,"Mannheim, Lucie",1895,1976,person__8804,"Mannheim, Lucie",1895,1976
fk__p_56840,"Marischka, Ernst",1893,1963,person__8817,"Marischka, Ernst",1893,1963
fk__p_46312,"Marischka, Hubert",1882,1959,person__8820,"Marischka, Hubert",1882,1959
fk__p_49777,"Marschner, Heinrich August",1795,1861,person__8825,"Marschner, Heinrich August",1795,1861
fk__p_48401,"Martens, Kurt",1870,1945,person__8833,"Martens, Kurt",1870,1945
fk__p_56003,"Martinelli, Ludwig",1832,1913,person__8841,"Martinelli, Ludwig",1832,1913
fk__p_49622,"Marées, Hans von",1837,1887,person__8848,"Marées, Hans von",1837,1887
fk__p_49844,"Materna, Amalie",1844,1918,person__8851,"Materna, Amalie",1844,1918
fk__p_47590,"May, Karl",1842,1912,person__8871,"May, Karl",1842,1912
fk__p_45445,"Meid, Hans",1883,1957,person__8885,"Meid, Hans",1883,1957
fk__p_50048,"Meisel-Hess, Grete",1879,1922,person__8892,"Meisel-Hess, Grete",1879,1922
fk__p_37832,"Menzel, Adolph von",1815,1905,person__8909,"Menzel, Adolph von",1815,1905
fk__p_50107,"Messager, André",1853,1929,person__8912,"Messager, André",1853,1929
fk__p_50127,"Meyerbeer, Giacomo",1791,1864,person__8931,"Meyerbeer, Giacomo",1791,1864
fk__p_54039,"Meynert, Theodor",1833,1892,person__8934,"Meynert, Theodor",1833,1892
fk__p_59421,"Michaelis, Georg",1857,1936,person__8937,"Michaelis, Georg",1857,1936
fk__p_50782,"Mirbeau, Octave",1848,1917,person__8948,"Mirbeau, Octave",1848,1917
fk__p_43546,"Mittler, Franz",1893,1970,person__8955,"Mittler, Franz",1893,1970
fk__p_51231,"Morgan, Paul",1886,1938,person__8975,"Morgan, Paul",1886,1938
fk__p_56657,"Moser, Hans",1880,1964,person__8978,"Moser, Hans",1880,1964
fk__p_50410,"Mosheim, Grete",1905,1986,person__8981,"Mosheim, Grete",1905,1986
fk__p_50466,"Murger, Henri",1822,1861,person__8987,"Murger, Henri",1822,1861
fk__p_51846,"Mérimée, Prosper",1803,1870,person__8997,"Mérimée, Prosper",1803,1870
fk__p_41420,"Mühsam, Kurt",1882,1931,person__9000,"Mühsam, Kurt",1882,1931
fk__p_44346,"Müller, Gerda",1894,1951,person__9002,"Müller, Gerda",1894,1951
fk__p_49153,"Müthel, Lothar",1896,1964,person__9008,"Müthel, Lothar",1896,1964
fk__p_50507,"Nabl, Franz",1883,1974,person__9011,"Nabl, Franz",1883,1974
fk__p_41568,"Nagl, Franz Xaver",1855,1913,person__9015,"Nagl, Franz Xaver",1855,1913
fk__p_39781,"Neher, Carola",1900,1942,person__9041,"Neher, Carola",1900,1942
fk__p_56899,"Nicolai, Otto",1810,1849,person__9076,"Nicolai, Otto",1810,1849
fk__p_42803,"Niebergall, Ernst Elias",1815,1843,person__9079,"Niebergall, Ernst Elias",1815,1843
fk__p_38532,"Nielsen, Asta",1881,1972,person__9082,"Nielsen, Asta",1881,1972
fk__p_38495,"Nikisch, Arthur",1855,1922,person__9085,"Nikisch, Arthur",1855,1922
fk__p_50717,"Nothnagel, Hermann",1841,1905,person__9104,"Nothnagel, Hermann",1841,1905
fk__p_46664,"Offenbach, Jacques",1819,1880,person__9131,"Offenbach, Jacques",1819,1880
fk__p_50803,"Ohorn, Anton",1846,1924,person__9134,"Ohorn, Anton",1846,1924
fk__p_45452,"Olden, Hans",1859,1932,person__9138,"Olden, Hans",1859,1932
fk__p_49665,"Orska, Maria",1893,1930,person__9158,"Orska, Maria",1893,1930
fk__p_45506,"Ostwald, Hans",1873,1940,person__9178,"Ostwald, Hans",1873,1940
fk__p_52195,"Oswald, Richard",1880,1963,person__9181,"Oswald, Richard",1880,1963
fk__p_51073,"Pahlen, Richard",1874,1914,person__9184,"Pahlen, Richard",1874,1914
fk__p_51075,"Painlevé, Paul",1863,1933,person__9187,"Painlevé, Paul",1863,1933
fk__p_49961,"Pallenberg, Max",1877,1934,person__9190,"Pallenberg, Max",1877,1934
fk__p_51312,"Peary, Robert Edwin",1856,1920,person__9209,"Peary, Robert Edwin",1856,1920
fk__p_43639,"Penfield, Frederic Courtland",1855,1922,person__9217,"Penfield, Frederic Courtland",1855,1922
fk__p_51429,"Petzold, Alfons",1882,1923,person__9239,"Petzold, Alfons",1882,1923
fk__p_41657,"Pick, Alfred",1864,1937,person__9262,"Pick, Alfred",1864,1937
fk__p_50989,"Pick, Otto",1887,1940,person__9268,"Pick, Otto",1887,1940
fk__p_42886,"Piscator, Erwin",1893,1966,person__9284,"Piscator, Erwin",1893,1966
fk__p_42636,"Pohl, Emil",1824,1901,person__9308,"Pohl, Emil",1824,1901
fk__p_37776,"Politzer, Adam",1835,1920,person__9319,"Politzer, Adam",1835,1920
fk__p_46577,"Poritzky, Jakob Elias",1876,1935,person__9340,"Poritzky, Jakob Elias",1876,1935
fk__p_45835,"Porten, Henny",1890,1960,person__9344,"Porten, Henny",1890,1960
fk__p_51642,"Potiorek, Oskar",1853,1933,person__9350,"Potiorek, Oskar",1853,1933
fk__p_51670,"Preminger, Otto",1905,1986,person__9360,"Preminger, Otto",1905,1986
fk__p_52603,"Presber, Rudolf",1868,1935,person__9364,"Presber, Rudolf",1868,1935
fk__p_51669,"Préjean, Albert",1893,1979,person__9382,"Préjean, Albert",1893,1979
fk__p_49203,"Rainer, Luise",1910,1000,person__9414,"Rainer, Luise",1910,1000
fk__p_40568,"Ramek, Rudolf",1881,1941,person__9420,"Ramek, Rudolf",1881,1941
fk__p_52011,"Ranke, Leopold von",1795,1886,person__9424,"Ranke, Leopold von",1795,1886
fk__p_45746,"Rauchinger, Heinrich",1858,1942,person__9428,"Rauchinger, Heinrich",1858,1942
fk__p_52049,"Redl, Alfred",1864,1913,person__9438,"Redl, Alfred",1864,1913
fk__p_52061,"Rehfisch, Hans José",1891,1960,person__9441,"Rehfisch, Hans José",1891,1960
fk__p_40926,"Reich, Emil",1864,1940,person__9449,"Reich, Emil",1864,1940
fk__p_46339,"Reichenberger, Hugo",1873,1938,person__9453,"Reichenberger, Hugo",1873,1938
fk__p_45457,"Reimann, Hans",1889,1969,person__9456,"Reimann, Hans",1889,1969
fk__p_52081,"Reimers, Emmerich",1886,1970,person__9460,"Reimers, Emmerich",1886,1970
fk__p_41698,"Reisch, Richard",1866,1938,person__9469,"Reisch, Richard",1866,1938
fk__p_52107,"Reiterer, Ernst",1851,1923,person__9477,"Reiterer, Ernst",1851,1923
fk__p_42757,"Remarque, Erich Maria",1898,1970,person__9480,"Remarque, Erich Maria",1898,1970
fk__p_43942,"Reuter, Fritz",1810,1874,person__9508,"Reuter, Fritz",1810,1874
fk__p_45799,"Richter, Helene",1861,1942,person__9522,"Richter, Helene",1861,1942
fk__p_51991,"Rilke, Rainer Maria",1875,1926,person__9531,"Rilke, Rainer Maria",1875,1926
fk__p_52385,"Roda Roda, Alexander",1872,1945,person__9546,"Roda Roda, Alexander",1872,1945
fk__p_52391,"Rodin, Auguste",1840,1917,person__9554,"Rodin, Auguste",1840,1917
fk__p_47209,"Romains, Jules",1885,1972,person__9562,"Romains, Jules",1885,1972
fk__p_43153,"Rops, Félicien",1833,1898,person__9566,"Rops, Félicien",1833,1898
fk__p_52522,"Rowohlt, Ernst",1887,1960,person__9600,"Rowohlt, Ernst",1887,1960
fk__p_52637,"Rumpler, Franz",1848,1922,person__9606,"Rumpler, Franz",1848,1922
fk__p_44334,"Sand, George",1804,1876,person__9643,"Sand, George",1804,1876
fk__p_52772,"Sarasate, Pablo de",1844,1908,person__9647,"Sarasate, Pablo de",1844,1908
fk__p_38111,"Schalek, Alice",1874,1956,person__9664,"Schalek, Alice",1874,1956
fk__p_52833,"Schapire, Anna",1877,1911,person__9669,"Schapire, Anna",1877,1911
fk__p_38006,"Scharf, Alexander",1834,1904,person__9671,"Scharf, Alexander",1834,1904
fk__p_52208,"Schaukal, Richard von",1874,1942,person__9674,"Schaukal, Richard von",1874,1942
fk__p_52880,"Scherer, Wilhelm",1841,1886,person__9680,"Scherer, Wilhelm",1841,1886
fk__p_46982,"Scherr, Johannes",1817,1886,person__9684,"Scherr, Johannes",1817,1886
fk__p_52926,"Schleich, Carl Ludwig",1859,1922,person__9696,"Schleich, Carl Ludwig",1859,1922
fk__p_51243,"Schmedes, Paul",1869,1930,person__9715,"Schmedes, Paul",1869,1930
fk__p_43569,"Schmidt, Franz",1874,1939,person__9722,"Schmidt, Franz",1874,1939
fk__p_57179,"Schmidt, Leopold",1860,1927,person__9725,"Schmidt, Leopold",1860,1927
fk__p_52970,"Schmöle, Otto",1890,1968,person__9735,"Schmöle, Otto",1890,1968
fk__p_43571,"Schneiderhan, Franz",1863,1938,person__9747,"Schneiderhan, Franz",1863,1938
fk__p_55554,"Scholz, Wilhelm von",1874,1969,person__9756,"Scholz, Wilhelm von",1874,1969
fk__p_43798,"Schreyvogl, Friedrich",1899,1976,person__9767,"Schreyvogl, Friedrich",1899,1976
fk__p_54923,"Schwanneke, Viktor",1880,1931,person__9803,"Schwanneke, Viktor",1880,1931
fk__p_53123,"Schwind, Moritz von",1804,1871,person__9814,"Schwind, Moritz von",1804,1871
fk__p_53162,"Segantini, Giovanni",1858,1899,person__9845,"Segantini, Giovanni",1858,1899
fk__p_56959,"Seidl, Wenzel",1842,1921,person__9855,"Seidl, Wenzel",1842,1921
fk__p_38132,"Seidler, Alma",1899,1977,person__9858,"Seidler, Alma",1899,1977
fk__p_40211,"Servaes, Dagny",1894,1961,person__9878,"Servaes, Dagny",1894,1961
fk__p_55408,"Sombart, Werner",1863,1941,person__9931,"Sombart, Werner",1863,1941
fk__p_53474,"Speiser, Paul",1877,1947,person__9948,"Speiser, Paul",1877,1947
fk__p_53488,"Spielhagen, Friedrich",1829,1911,person__9958,"Spielhagen, Friedrich",1829,1911
fk__p_39714,"Spira, Camilla",1906,1997,person__9961,"Spira, Camilla",1906,1997
fk__p_39760,"Spitteler, Carl",1845,1924,person__9964,"Spitteler, Carl",1845,1924
fk__p_55547,"Stapel, Wilhelm",1882,1954,person__9997,"Stapel, Wilhelm",1882,1954
fk__p_53678,"Stilgebauer, Edward",1868,1936,person__10039,"Stilgebauer, Edward",1868,1936
fk__p_52371,"Stolz, Robert",1880,1975,person__10055,"Stolz, Robert",1880,1975
fk__p_53708,"Storm, Theodor",1817,1888,person__10061,"Storm, Theodor",1817,1888
fk__p_37876,"Straub, Agnes",1890,1941,person__10074,"Straub, Agnes",1890,1941
fk__p_50540,"Straus, Nathan",1848,1931,person__10080,"Straus, Nathan",1848,1931
fk__p_53740,"Stresemann, Gustav",1878,1929,person__10103,"Stresemann, Gustav",1878,1929
fk__p_52720,"Stricker, Salomon",1834,1898,person__10106,"Stricker, Salomon",1834,1898
fk__p_47535,"Strobl, Karl Hans",1877,1946,person__10114,"Strobl, Karl Hans",1877,1946
fk__p_47026,"Swift, Jonathan",1667,1745,person__10161,"Swift, Jonathan",1667,1745
fk__p_52205,"Tauber, Richard",1891,1948,person__10178,"Tauber, Richard",1891,1948
fk__p_42854,"Tautenhayn, Ernst",1873,1944,person__10181,"Tautenhayn, Ernst",1873,1944
fk__p_45475,"Temple, Hans",1857,1931,person__10184,"Temple, Hans",1857,1931
fk__p_54103,"Tezner, Friedrich",1856,1925,person__10198,"Tezner, Friedrich",1856,1925
fk__p_41476,"Thoma, Ludwig",1867,1921,person__10210,"Thoma, Ludwig",1867,1921
fk__p_54110,"Tiepolo, Giovanni Battista",1696,1770,person__10225,"Tiepolo, Giovanni Battista",1696,1770
fk__p_54224,"Toscanini, Arturo",1867,1957,person__10239,"Toscanini, Arturo",1867,1957
fk__p_38509,"Trebitsch, Arthur",1880,1927,person__10243,"Trebitsch, Arthur",1880,1927
fk__p_49192,"Treumann, Louis",1872,1943,person__10250,"Treumann, Louis",1872,1943
fk__p_48412,"Tucholsky, Kurt",1890,1935,person__10264,"Tucholsky, Kurt",1890,1935
fk__p_49339,"Uhland, Ludwig",1787,1862,person__10293,"Uhland, Ludwig",1787,1862
fk__p_54380,"Ulrici, Hermann",1806,1884,person__10306,"Ulrici, Hermann",1806,1884
fk__p_46987,"Urzidil, Johannes",1896,1970,person__10313,"Urzidil, Johannes",1896,1970
fk__p_54775,"Valentin, Karl",1882,1948,person__10316,"Valentin, Karl",1882,1948
fk__p_49107,"Vega Carpio, Lope Felix de",1562,1635,person__10332,"Vega Carpio, Lope Felix de",1562,1635
fk__p_47212,"Verne, Jules",1828,1905,person__10344,"Verne, Jules",1828,1905
fk__p_39180,"Viertel, Berthold",1885,1953,person__10364,"Viertel, Berthold",1885,1953
fk__p_40582,"Waber, Leopold",1875,1945,person__10391,"Waber, Leopold",1875,1945
fk__p_45216,"Waldau, Gustav",1871,1958,person__10413,"Waldau, Gustav",1871,1958
fk__p_57883,"Waldmüller, Ferdinand Georg ",1793,1865,person__10424,"Waldmüller, Ferdinand Georg",1793,1865
fk__p_42273,"Wallace, Edgar",1875,1932,person__10428,"Wallace, Edgar",1875,1932
fk__p_55205,"Wallerstein, Lothar",1882,1949,person__10431,"Wallerstein, Lothar",1882,1949
