Cluster ID,id,name,birth_year,death_year
4047,fk__p_43976,Fritzl (Nilpferd),1000,1000
4048,fk__p_43977,Frizzi,1000,1000
4049,fk__p_43978,"L., Frl.",1000,1000
4050,fk__p_43979,"Fröbel, Else",1000,1000
4051,fk__p_43981,Fröhlich,1000,1000
4052,fk__p_43983,"Fröschel, Georg",1891,1979
4053,fk__p_43984,"Frühauf, Gustav",1865,1000
4054,fk__p_43985,Fruhmann,1000,1000
4055,fk__p_43986,Frundsberg,1000,1000
4056,fk__p_43990,Phryne,1000,1000
4057,fk__p_43991,Fuad Pascha,1814,1869
4058,fk__p_43993,"Fuchs, Bernhard ",1873,1932
4059,fk__p_43996,"Fuhrich, Amand",1848,1915
4060,fk__p_43997,"Fuhrmann, Geschwister ",1000,1000
4061,fk__p_43999,"Fuller, Alvan Tufts",1878,1958
4062,fk__p_44000,"Füller, Frau",1000,1000
4063,fk__p_44003,"Funke, Alois von",1834,1911
4064,fk__p_44004,"Furcht, Ignaz",1844,1909
4065,fk__p_44005,"Fürst, Sándor",1903,1932
4066,fk__p_44006,"Albert I. Honorius, Fürst von Monaco",1848,1922
4067,fk__p_44009,"Bortia, Fürst",1000,1000
4068,fk__p_44012,"Dohna-Schlobitten, Eberhard Fürst zu",1846,1905
4069,fk__p_44016,"Kinsky von Wchinitz und Tettau, Rudolf Fürst ",1859,1930
4070,fk__p_44018,"Auersperg, Franz Joseph Fürst ",1856,1938
4071,fk__p_44019,"Liechtenstein, Franz de Paula Maria Karl August, Fürst von und zu",1853,1938
4072,fk__p_44020,"Teck, Franz Fürst von",1870,1910
4073,fk__p_44021,"Schwarzenberg, Friedrich Fürst zu",1799,1870
4074,fk__p_44023,"Schwarzenberg, Georg Maria Hubert Fürst",1870,1952
4075,fk__p_44024,"Reuß, Heinrich XIV., Fürst, Graf und Herr von Plauen",1749,1799
145,fk__p_44025,"Hohenlohe-Schillingsfürst, Konrad Prinz zu",1863,1918
4076,fk__p_44026,"Liechtenstein, Johann II., Fürst von u. zu",1840,1929
4077,fk__p_44028,"Auersperg, Karl Wilhelm Fürst",1814,1890
4078,fk__p_44029,"Wedel, Karl Fürst",1842,1919
4079,fk__p_44030,"Löwenstein-Wertheim-Rosenberg, Karl Fürst zu",1834,1921
4080,fk__p_44032,"Leopold IV., Fürst zur Lippe",1871,1949
4081,fk__p_44035,"Fürstenberg, Max Egon II. Fürst von",1863,1941
146,fk__p_44036,"Montenuovo, Alfred Fürst",1854,1927
4082,fk__p_44037,"Nikola I., König von Montenegro",1841,1921
4083,fk__p_44038,"Pleß, Hans Heinrich XI.? Fürst",1833,1907
148,fk__p_44040,"Pückler-Muskau, Hermann Fürst",1785,1871
4084,fk__p_44041,"Sapieha-Kodenski, Ladislaw? Fürst",1853,1920
4085,fk__p_44042,"Schönburg-Hartenstein, Eduard Alfons Fürst ",1858,1944
4086,fk__p_44043,"Starhemberg, Camillo Heinrich Fürst ",1835,1900
4087,fk__p_44049,"Windisch-Graetz, Alfred Fürst ",1851,1927
4088,fk__p_44050,"Wrede, Friedrich Fürst",1870,1945
4089,fk__p_44055,"Czartoryski, Georg? Fürst",1828,1912
4090,fk__p_44063,"Bismarck, Herbert, Fürst",1849,1904
4091,fk__p_44065,"Hohenlohe-Öhringen, Christian Kraft Fürst von, Herzog von Ujest",1848,1926
4092,fk__p_44069,"Lobkowitz, Ferdinand Zdenko Fürst",1858,1938
4093,fk__p_44070,"Lubomirski, Andreas Fürst",1862,1953
4094,fk__p_44072,"Metternich-Winneburg, Klemens Lothar Fürst von",1773,1859
4095,fk__p_44073,"Mihailo Obrenović, Fürst",1823,1868
4096,fk__p_44078,"Schwarzenberg, Felix Prinz zu",1800,1852
4097,fk__p_44079,"Starhemberg, Ernst Rüdiger Graf",1638,1701
4098,fk__p_44080,"Sulkowski, Joseph Maria Ludwig Fürst",1848,1920
4099,fk__p_44081,"Uchtomskij, L. A. Fürst",1000,1909
4100,fk__p_44086,"Schaumburg-Lippe, Georg Fürst ",1846,1911
4101,fk__p_44091,"Fürstenau, Paul",1885,1000
4102,fk__p_44092,"Fürstenberg, Karl Egon Prinz",1891,1973
4103,fk__p_44093,"Auersperg, Eleonore Fürstin, geb. Gräfin Breuner",1864,1920
4104,fk__p_44094,"Belgiojoso, Fürstin Christina, geb. Fürstin Trivulzio",1808,1871
4105,fk__p_44095,"D., Fürstin",1000,1000
4106,fk__p_44098,"Liechtenstein, Elisabeth (Elsa) Fürstin, geb. von Gutmann",1875,1947
4107,fk__p_44100,"Fugger-Babenhausen, Eleonore Fürstin, geb. Prinzessin zu Hohenlohe-Bartenstein und Jagstberg",1864,1945
4108,fk__p_44101,"Fürstenberg, Leontine? Fürstin zu, geb. Gräfin von Khevenhüller-Metsch",1843,1914
4109,fk__p_44102,"Hatzfeldt zu Trachenberg, Elisabeth Fürstin, geb. von Tschirschky und Bögendorff ",1889,1975
4110,fk__p_44104,"Leiningen, wahrscheinl Fürstin Feodora, geb. Prinzssin von Hohenlohe-Langenburg",1866,1932
4111,fk__p_44108,"Metternich-Winneburg, Pauline Fürstin, geb. Gräfin Sándor",1836,1921
4112,fk__p_44110,"Orsini-Rosenberg, Anna Fürstin, geb. Freiin von Kulmer zum Rosenpichl und Hohenstein",1852,1936
4113,fk__p_44114,"Schwarzenberg, Wilhelmine Fürstin, geb. Prinzessin von Oettingen-Wallerstein",1833,1910
4114,fk__p_44116,"Furtmüller, Aline, geb. Klacko",1883,1941
4115,fk__p_44117,"Furtwängler, Wilhelm",1886,1954
4116,fk__p_44118,Fusczák,1000,1000
4117,fk__p_44119,"Füster, Anton",1808,1881
4118,fk__p_44120,Fuvolas (Pferd),1000,1000
4119,fk__p_44121,"Bolfras, Arthur Freiherr von",1838,1922
4120,fk__p_44123,"Slekow, Gustav",1873,1000
4121,fk__p_44124,"Crüwell, Gottlieb August",1866,1931
4122,fk__p_44125,"B., G.",1000,1000
4123,fk__p_44127,"C., G.",1000,1000
4124,fk__p_44128,"Lichtenberg, Georg Christoph",1742,1799
4125,fk__p_44129,"Gedye, George Eric Rowe",1890,1970
4126,fk__p_44130,"Schulze, Gottlob Ernst",1761,1833
4127,fk__p_44131,"G., G.",1000,1000
4128,fk__p_44133,"Haase, G.",1000,1000
4129,fk__p_44135,"Jagerspacher, Gustav",1879,1929
4130,fk__p_44137,"K., G.",1000,1000
4131,fk__p_44139,"Khuner, Georg",1886,1952
4132,fk__p_44140,"Lorma, Grete",1881,1959
4133,fk__p_44142,"M., G.",1000,1000
149,fk__p_44146,"P., G.",1000,1000
4134,fk__p_44147,"Sch., G.",1000,1000
4135,fk__p_44148,"V., G.",1000,1000
4136,fk__p_44149,"Cramm, Gottfried Freiherr von",1909,1976
149,fk__p_44151,"P., G. W.",1000,1000
4137,fk__p_44152,"Wegmann, Gustav Wilhelm",1872,1937
4138,fk__p_44153,"Gaß, Josef",1862,1918
4139,fk__p_44157,"Steiner, Gabor",1858,1944
4140,fk__p_44159,"Monod, Gabriel",1844,1912
4141,fk__p_44162,"Modl, Gabriele",1872,1948
4142,fk__p_44163,"Proft, Gabriele",1879,1971
4143,fk__p_44164,"Reuter, Gabriele",1859,1941
4144,fk__p_44165,"Méry, Gabrielle ",1000,1000
4145,fk__p_44167,"Gaiger, Philipp Josef",1857,1940
4146,fk__p_44168,"Gailhard, Pierre",1848,1918
4147,fk__p_44179,Aelia Galla Placidia,1000,1000
4148,fk__p_44181,"Gallén-Kallela, Axel",1865,1931
4149,fk__p_44183,"Gallifet, Gaston Alexandre Auguste Marquis de",1830,1909
4150,fk__p_44185,"Gallmeyer, Josefine",1838,1884
4151,fk__p_44186,"Gallos, Oberleutnant",1000,1000
4152,fk__p_44188,"Galton, Sir Francis",1822,1911
4153,fk__p_44189,"Galvani, Luigi",1737,1798
4154,fk__p_44190,"Gambetta, Léon",1838,1882
4155,fk__p_44191,Gambrinus,1000,1000
4156,fk__p_44192,"Gämmerler, Fritz Ferdinand von",1799,1876
4157,fk__p_44193,"Gamroth, Alois",1852,1937
4158,fk__p_44195,"Ganauser, Anton",1886,1971
4159,fk__p_44199,"Gangl, Josef",1868,1916
4160,fk__p_44200,"Ganglberger, Johann Wilhelm",1876,1938
4161,fk__p_44201,"Ganne, Louis-Gaston",1862,1923
4162,fk__p_44204,"Ganzwohl, Ernst",1873,1943
4163,fk__p_44205,"Garait, Emilie",1839,1903
4164,fk__p_44206,"Garamond, Claude",1480,1561
4165,fk__p_44207,"Garaschanin, Milutin",1843,1898
4166,fk__p_44210,Gardel-Hervé,1847,1926
4167,fk__p_44211,Garden,1000,1000
4168,fk__p_44213,"Garfield, James Abram",1831,1881
4169,fk__p_44214,"Garibaldi, Giuseppe",1807,1882
4170,fk__p_44215,"Garofalo, Raffaele ",1851,1934
4171,fk__p_44217,"Garrick, David",1717,1779
4172,fk__p_44218,"Garroni, Camillo",1852,1935
4173,fk__p_44219,"Gärtner, Gustav",1855,1937
4174,fk__p_44220,"Garve, Christian",1742,1798
4175,fk__p_44222,Gasselseder,1000,1000
4176,fk__p_44224,"Gasser, Katharina",1000,1000
4177,fk__p_44225,Gaßner ,1000,1000
4178,fk__p_44227,"Foix, Gaston de",1489,1512
4179,fk__p_44229,Gattamelata,1000,1000
4180,fk__p_44231,"Gauguin, Paul",1848,1903
4181,fk__p_44235,"Gavarni, Paul",1804,1866
4182,fk__p_44236,"Princip, Gavrilo",1894,1918
4183,fk__p_44237,"Gayer, Edmund Ritter von",1860,1952
4184,fk__p_44238,Gayet,1000,1000
4185,fk__p_44239,"Gay-Lussac, Joseph Louis",1778,1850
4186,fk__p_44240,Gdy,1000,1000
4187,fk__p_44241,"Gebauer, Frl. von",1000,1000
4188,fk__p_44242,"Gaber, Karl",1863,1929
4189,fk__p_44243,Gebildeter,1000,1000
4190,fk__p_44244,"Gutmann, Gebrüder",1000,1000
4191,fk__p_44247,Gegner,1000,1000
4192,fk__p_44248,Gegner der Truth,1000,1000
4193,fk__p_44250,"Gehlsen, Heinrich Joachim",1841,1908
4194,fk__p_44252,Geiduschek,1000,1000
4195,fk__p_44253,"Geiger, Leo Eduard",1877,1929
4196,fk__p_44254,"Geiringer, Leo",1851,1900
4197,fk__p_44257,Gekreuzigte,1000,1000
4198,fk__p_44259,"Gelber, Rudolf",1869,1000
4199,fk__p_44260,"Gelles, Jakob",1885,1000
4200,fk__p_44262,"Génat, Fanny",1831,1902
4201,fk__p_44264,Genealog,1000,1000
4202,fk__p_44266,Generalstäbler,1000,1000
4203,fk__p_44267,Genosse,1000,1000
4204,fk__p_44270,Geolog,1000,1000
4205,fk__p_44271,"Holzknecht-Hort, Georg von",1894,1911
4206,fk__p_44274,"Alexander, Georg",1888,1945
4207,fk__p_44276,"Bauer, Georg",1000,1000
4208,fk__p_44277,"Bernhard, Georg",1875,1944
4209,fk__p_44278,"Bötticher, Hans Georg",1849,1918
4210,fk__p_44279,"Brandes, Georg",1842,1927
4211,fk__p_44284,"Dewey, George",1837,1917
4212,fk__p_44285,"Ebers, Georg",1837,1898
4213,fk__p_44286,"Erschinger, Georg",1881,1956
4214,fk__p_44287,"Harsdörffer, Georg Philipp",1607,1658
4215,fk__p_44289,"Fuchs, Georg",1868,1949
4216,fk__p_44290,"Günther, Georg",1869,1945
4217,fk__p_44291,"Herwegh, Georg",1817,1875
4218,fk__p_44293,"Georg III., König von England",1738,1820
4219,fk__p_44294,"Jahoda, Georg",1863,1926
4220,fk__p_44296,"K., Georg",1000,1000
4221,fk__p_44297,"Kaiser, Georg",1878,1945
4222,fk__p_44298,"Knepler, Georg",1906,2003
4223,fk__p_44300,"Köppen, Georg",1000,1000
4224,fk__p_44301,"Kulka, Georg",1897,1929
4225,fk__p_44302,"Lichey, Georg",1886,1939
4226,fk__p_44303,"Maikl, Georg",1872,1951
4227,fk__p_44304,"Marschall, Georg",1871,1956
4228,fk__p_44305,"Marton, Georg",1899,1979
4229,fk__p_44306,"Müller, Georg",1877,1917
4230,fk__p_44307,"Petrović, Georg",1000,1000
4231,fk__p_44308,"Queri, Georg",1879,1919
4232,fk__p_44310,"Weckherlin, Georg Rudolf",1584,1653
4233,fk__p_44311,"Scheck von Walde, Georg",1000,1000
4234,fk__p_44313,"Sztaja, Georg",1000,1000
4235,fk__p_44314,"Taylor, Georg",1837,1909
4236,fk__p_44321,"Lukács, Georg von",1885,1971
4237,fk__p_44322,"Schönerer, Georg Ritter von",1842,1921
4238,fk__p_44324,"Widener, George Dunton",1861,1912
4239,fk__p_44326,"Clemenceau, Georges",1841,1929
4240,fk__p_44327,"Courteline, Georges",1858,1929
4241,fk__p_44330,"Grosz, George",1893,1959
4242,fk__p_44332,"Prade, Georges Edouard",1875,1000
4243,fk__p_44334,"Sand, George",1804,1876
4244,fk__p_44337,"Farrar, Geraldine",1882,1967
4245,fk__p_44338,"Gerard, James Watson",1867,1951
150,fk__p_44339,"Gerasch, Alfred",1977,1955
4246,fk__p_44340,"Gérault-Richard, Alfred-Léon",1860,1911
4247,fk__p_44343,"Fischer, Gerda",1000,1000
4248,fk__p_44344,"Meller, Gerda",1000,1000
4249,fk__p_44345,"Mücke, Gerda",1000,1000
4250,fk__p_44348,"Walde, Gerda",1882,1928
4251,fk__p_44351,"Maasz, Gerhard",1906,1984
4252,fk__p_44352,"Gerhardus, Fritz",1861,1919
4253,fk__p_44354,"Hauptmann, Gerhart",1862,1946
4254,fk__p_44357,Gerichtsdiener,1000,1000
4255,fk__p_44358,Gerichtsinspector,1000,1000
4256,fk__p_44359,"Goblot, Germaine",1892,1948
4257,fk__p_44360,"Schnitzer, Germaine",1888,1982
4258,fk__p_44361,Germanicus,1000,1000
4259,fk__p_44363,"Gerner, Richard",1884,1954
4260,fk__p_44365,Gerngroß ,1000,1000
4261,fk__p_44367,"Gérôme, Jean-Léon",1824,1904
4262,fk__p_44369,"Gershuni, Grigorij Andrejewitsch",1870,1908
4263,fk__p_44371,"Bleichroeder, Gerson von",1822,1893
4264,fk__p_44372,"Gerstgrasser, Eduard",1857,1923
4265,fk__p_44374,"Gerstner, Anna",1000,1000
4266,fk__p_44376,Gert,1000,1000
4267,fk__p_44380,Gertrud,1000,1000
4268,fk__p_44381,"D., Gertrud",1912,1000
4269,fk__p_44384,"K., Gertrud",1000,1000
4270,fk__p_44385,"Kohlmann, Gertrud",1904,1969
4271,fk__p_44387,"Willner, Gertrud",1000,1000
4272,fk__p_44389,"Eysoldt, Gertrud",1870,1955
4273,fk__p_44390,"Wertheim, Gertrud, geb. Tietzer",1867,1927
4274,fk__p_44391,"Wright, Gertrude",1892,1000
4275,fk__p_44392,"Z, Gesandtin ",1000,1000
4276,fk__p_44394,Geschichtslehrer,1000,1000
4277,fk__p_44396,"Geßl, Emmy?",1879,1000
4278,fk__p_44400,"Geßmann, Albert jun.",1884,1945
4279,fk__p_44401,"Gessner, Teresina",1865,1921
4280,fk__p_44405,Gewerbeinspektor,1000,1000
4281,fk__p_44406,"Geyer, Siegfried",1883,1945
4282,fk__p_44409,"Zichy de Zich et Vásonykeö, Géza Graf",1849,1924
4283,fk__p_44410,"Herczeg, Géza",1888,1954
4284,fk__p_44413,"Gfall, Alois",1874,1962
4285,fk__p_44415,"Ll., Gg. ",1000,1000
4286,fk__p_44416,Nuri Pascha Ghazi Osman ,1837,1900
4287,fk__p_44417,"Ghega, Carl Ritter von",1802,1860
4288,fk__p_44419,"Ghon, Anton",1866,1936
4289,fk__p_44420,"Giampietro, Josef",1866,1913
4290,fk__p_44421,"Giannelia-Philergos, Basilio Freiherr von",1844,1929
4291,fk__p_44422,"Gibbon, Edward",1737,1794
4292,fk__p_44423,"F., Gideon",1000,1000
4293,fk__p_44424,"Giergl, Kálmán",1863,1954
4294,fk__p_44426,"Giesrau, Emilie",1873,1943
4295,fk__p_44427,"Gießkann, Bettina",1907,1000
4296,fk__p_44428,"Giffard, Henri",1825,1882
4297,fk__p_44430,"Gigli, Beniamino",1890,1957
4298,fk__p_44433,"Gilbert, William Schwenck",1836,1911
4299,fk__p_44436,"Gilles de Rais, d. i. Gilles de Montmorency-Laval, baron de Rais, comte de Brienne",1404,1440
4300,fk__p_44438,"Rappard, Gillis Willem van",1901,1993
4301,fk__p_44440,"Gimnig, Oskar",1856,1920
4302,fk__p_44442,"Kaus, Gina",1893,1985
4303,fk__p_44443,"Gindely, Anton",1829,1892
4304,fk__p_44444,"Gindenburg, Dr.",1000,1000
4305,fk__p_44446,"Gintl, Wilhelm Heinrich Ritter von",1869,1943
4306,fk__p_44449,"Bruno, Giordano",1548,1600
4307,fk__p_44452,Giotto di Bondone,1267,1337
4308,fk__p_44453,"Giovanelli zu Gerstburg und Hörtenberg, Karl Freiherr von",1847,1922
4309,fk__p_44454,"Bressan, Giovanni",1861,1950
4310,fk__p_44455,"Papini, Giovanni",1881,1956
4311,fk__p_44456,"Sforza, Giovanni",1466,1510
4312,fk__p_44465,"Wurm, Gisa",1885,1957
4313,fk__p_44467,"Frankl, Gisela, geb. Steiner",1874,1000
4314,fk__p_44469,"Jellinek, Gisela, geb. Mohr",1878,1000
4315,fk__p_44470,"Meitner, Gisela",1876,1935
4316,fk__p_44471,"Springer, Gisela",1874,1000
4317,fk__p_44472,"Sobotka, Gisela, geb. Weintraub",1892,1972
4318,fk__p_44473,"Giskra, Karl",1820,1879
4319,fk__p_44475,"Alpar, Gitta",1900,1991
4320,fk__p_44476,"Ritter, Gittel",1000,1000
4321,fk__p_44477,"Giusti, Giuseppe",1809,1850
4322,fk__p_44478,"Giżowski, Julius Ritter von",1854,1908
4323,fk__p_44481,"Glančnik, Bartholomäus",1000,1000
4324,fk__p_44482,"Glantschnigg, Eduard",1844,1907
4325,fk__p_44487,"Glaßbrenner, Adolf",1810,1876
4326,fk__p_44488,"Glaßbrenner, Adele Anna Maria, geb. Peroni",1813,1895
4327,fk__p_44489,"Glawatsch, Franz",1871,1928
4328,fk__p_44490,"Gleich, Josef Alois",1772,1841
4329,fk__p_44492,"Gleispach, Johann Freiherr von Waldegg und Ober-Rakitsch",1840,1906
4330,fk__p_44495,"Glöckel, Otto",1874,1935
151,fk__p_44499,"Gluck, Christoph Willibald Ritter von",1714,1787
4331,fk__p_44500,"Glückmann, Karl",1852,1920
4332,fk__p_44503,"Gneisenau, August Wilhelm Antonius Graf Neidhardt von",1760,1831
4333,fk__p_44506,"Gobbi, Ferdinand",1811,1000
4334,fk__p_44511,"Godard, Benjamin",1849,1895
4335,fk__p_44512,Godin ,1000,1000
4336,fk__p_44514,"Goebbels, Joseph",1897,1945
4337,fk__p_44516,"Goedecke, Karl",1814,1887
4338,fk__p_44523,"Goeze, Johann Melchior",1717,1786
4339,fk__p_44524,"Goëzman de Thurn, Louis Valentin",1729,1794
4340,fk__p_44526,"Gogarten, Friedrich",1887,1967
4341,fk__p_44527,"Gögginger, Marie",1000,1000
4342,fk__p_44530,"Gold, Maximilian",1900,1961
4343,fk__p_44532,"Goldberg, Regine",1000,1000
4344,fk__p_44534,Goldberger,1000,1000
4345,fk__p_44538,"Goldmark, Karl",1830,1915
4346,fk__p_44539,"Goldoni, Carlo",1707,1793
4347,fk__p_44540,"Goldsand, Samuel",1849,1925
4348,fk__p_44541,"Goldscheid, Rudolf",1870,1931
4349,fk__p_44543,"Goldschmidt, Meir Aron",1819,1887
4350,fk__p_44544,Goldstein,1000,1876
4351,fk__p_44546,"Goller, Franz Wenzel",1839,1911
4352,fk__p_44547,Gollop,1000,1000
4353,fk__p_44548,"Goltsch, Josef?",1878,1000
4354,fk__p_44549,"Goltz, Alexander Demetrius",1857,1944
4355,fk__p_44552,"Gömbös, Gyula Graf von Jáfke",1886,1936
4356,fk__p_44555,"Gonse, Charles-Arthur",1838,1917
4357,fk__p_44557,"Goodson, Katherine",1872,1958
4358,fk__p_44558,"Fock, Gorch",1880,1915
4359,fk__p_44559,"Bennett, James Gordon",1841,1918
4360,fk__p_44561,"Gorgon, Vinzenz",1891,1961
4361,fk__p_44562,"Göring, Hermann",1893,1946
4362,fk__p_44564,"Górski, Anton",1862,1928
4363,fk__p_44565,"Gortschakow, Michail Dimitrijewitsch",1795,1861
4364,fk__p_44569,"Mann, Carla Maria Leonie Henriette (Goschi)",1916,1986
4365,fk__p_44570,Gossert,1000,1000
4366,fk__p_44571,"Goßmann, Friederike",1838,1906
4367,fk__p_44573,"Gottdank, Josepha",1792,1857
4368,fk__p_44577,"Benn, Gottfried",1886,1956
4369,fk__p_44579,"Pischzek, Gottfried Karl",1887,1000
4370,fk__p_44580,"Keller, Gottfried",1819,1890
4371,fk__p_44581,"Ritter, Gottfried",1000,1000
4372,fk__p_44582,"Schönegger, Gottfried",1899,1000
4373,fk__p_44583,Gottfried von Bouillon,1060,1100
4374,fk__p_44585,Gotthilf von Bamberg,1000,1000
4375,fk__p_44589,"Matoušek, Gottlieb",1000,1000
4376,fk__p_44590,"Miskes, Gottlieb",1000,1000
4377,fk__p_44591,"Schulze, Gottlieb",1000,1000
4378,fk__p_44596,"Gottsched, Johann Christoph",1700,1766
4379,fk__p_44598,"Gottwald, Hugo",1892,1938
4380,fk__p_44599,"Goetz, Philipp",1840,1889
4381,fk__p_44600,"Berlichingen, Götz von",1480,1562
4382,fk__p_44601,"Götzl, Anselm",1876,1923
4383,fk__p_44602,"Gounod, Charles",1818,1893
4384,fk__p_44603,"Gourdon, E.",1000,1000
4385,fk__p_44604,"Gourgaud, Gaspard Baron de",1783,1852
4386,fk__p_44605,Gourmand,1000,1000
4387,fk__p_44607,"Goyeneche y Gamio, Juan Mariano de",1834,1924
4388,fk__p_44608,"Gozzi, Carlo",1720,1806
4389,fk__p_44610,"Graarud, Gunnar",1886,1960
4390,fk__p_44613,"Gracchus, Gaius Sempronius",1000,121
4391,fk__p_44614,"Gracchus, Tiberius Sempronius",163,132
4392,fk__p_44616,"Graefe, Friedrich Wilhelm Ernst Albrecht von",1828,1870
4393,fk__p_44617,"Graeser, Carl (Verlag)",1000,1000
4394,fk__p_44618,Graf ,1000,1000
4395,fk__p_44622,"Apponyi, Albert Georg Graf",1846,1933
4396,fk__p_44624,"Nostitz-Rieneck, Albert Karl Werner Ferdinand Graf",1843,1929
4397,fk__p_44627,"Sigray, Antal Graf ",1879,1947
4398,fk__p_44629,"Armand, Abel Graf",1863,1919
4399,fk__p_44630,"Auersperg, Leopold Graf",1855,1918
4400,fk__p_44631,"Eulenburg, August Ludwig Traugott Graf zu",1838,1921
4401,fk__p_44633,"Basselet de la Rosée, Friedrich Wilhelm Maria Graf",1865,1925
4402,fk__p_44636,"Benckendorff, Alexander Graf Konstantinowitsch",1849,1917
4403,fk__p_44637,"Berchtold von und zu Ungarschitz, Leopold Graf",1863,1942
4404,fk__p_44638,"Bernstorff, Johann Heinrich Graf",1862,1939
4405,fk__p_44639,"Beust, Friedrich Ferdinand Graf",1809,1886
153,fk__p_44640,"Bienerth-Schmerling, Richard Graf",1863,1918
4406,fk__p_44641,"Mörner, Birger Graf",1867,1930
4407,fk__p_44642,"Bombelles, Markus Heinrich Graf",1858,1912
4408,fk__p_44645,"Buquoy, Ferdinand Maria Heinrich Graf",1856,1909
4409,fk__p_44646,"Burián-Rajecz, Stefan Graf",1851,1922
4410,fk__p_44649,"Bylandt-Rheydt, Arthur Anton Ferdinand Graf",1854,1915
4411,fk__p_44650,"Landberg, Carlo Graf",1848,1924
4412,fk__p_44653,"Mels-Colloredo, Rudolf Graf, Freiherr von Wallsee",1866,1935
4413,fk__p_44655,"Coudenhove, Karl Maria Graf",1855,1913
154,fk__p_44656,"Czernin-Chudenitz, Ottokar Theobald Graf ",1872,1932
4414,fk__p_44658,"Choiseul-Stainville, Etienne François duc de",1719,1785
4415,fk__p_44660,"Dohna-Schlodien, Nikolaus Graf",1879,1956
4416,fk__p_44661,"Enzenberg, Artur Graf",1841,1925
4417,fk__p_44662,"Kielmansegg, Erich Graf",1847,1923
4418,fk__p_44666,"Finck-Finckenstein, Reinhold Graf",1858,1922
4419,fk__p_44668,"Fürstenberg-Stammheim, Egon Franz Graf",1869,1925
4420,fk__p_44669,"G., Graf",1000,1000
4421,fk__p_44670,"Geßler, Karl Friedrich Graf",1753,1829
4422,fk__p_44671,"Gleispach, Wenzeslaus Graf",1876,1944
4423,fk__p_44672,"Gobineau, Joseph-Arthur Comte de",1816,1882
4424,fk__p_44673,"Goluchowski, Agenor Graf",1849,1921
4425,fk__p_44674,"Grünne, Philipp Graf",1833,1902
4426,fk__p_44677,"Wilczek, Maria Joseph Johann Graf ",1861,1929
4427,fk__p_44678,"Harrach, Johannes Nepomuk Graf",1828,1909
4428,fk__p_44679,"Hatzfeldt zu Trachenberg, Paul Graf",1831,1901
4429,fk__p_44680,"Henckel-Donnersmarck, Artur Graf",1836,1921
4430,fk__p_44682,"Herberstein, Herbert Graf",1863,1940
4431,fk__p_44683,"Hertling, Georg Friedrich Freiherr von",1843,1919
4432,fk__p_44687,"Hoyos-Sprinzenstein, Ernst? Graf",1856,1940
4433,fk__p_44690,"Zichy de Zich et Vásonykeö, Johann Graf",1868,1944
4434,fk__p_44691,"Károlyi von Nagy-Károly, Josef Graf",1884,1934
4435,fk__p_44692,"K., Graf",1000,1000
4436,fk__p_44693,"Kageneck, Karl Marquard Viktor Graf",1871,1967
4437,fk__p_44694,"Károlyi, Michael Graf",1875,1955
4438,fk__p_44696,"Keglevich von Buzin, Istvan Graf",1840,1905
4439,fk__p_44703,"Kinsky von Wchinitz und Tettau, Rudolf Graf ",1877,1921
4440,fk__p_44704,"Kolowrat-Krakowsky, Alexander (Sascha) Josef Graf",1886,1927
4441,fk__p_44705,"Kuefstein, Franz Graf",1841,1918
4442,fk__p_44709,"Lam(b)sdorf(f), Wladimir Graf",1845,1907
4443,fk__p_44712,"Larisch von Moennich, Heinrich Graf",1850,1918
4444,fk__p_44713,"Baillet-Latour, Vincenz Graf",1848,1913
4445,fk__p_44716,"Thun-Hohenstein, Leo Graf",1811,1888
4446,fk__p_44717,"Stolberg-Stolberg, Friedrich Leopold Graf",1750,1819
